pudge	models/heroes/pudge/hair.vmdl_c
pudge	models/heroes/pudge/leftarm.vmdl_c
pudge	models/heroes/pudge/leftweapon.vmdl_c
pudge	models/heroes/pudge/righthook.vmdl_c
pudge	models/heroes/pudge/weapon.vmdl_c
pugna	models/heroes/pugna/pugna_belt.vmdl_c
pugna	models/heroes/pugna/pugna_bracers.vmdl_c
pugna	models/heroes/pugna/pugna_cape.vmdl_c
pugna	models/heroes/pugna/pugna_head.vmdl_c
pugna	models/heroes/pugna/pugna_shoulder.vmdl_c
pugna	models/heroes/pugna/pugna_ward.vmdl_c
pugna	models/heroes/pugna/pugna_weapon.vmdl_c
queenofpain	models/heroes/queenofpain/hair.vmdl_c
queenofpain	models/heroes/queenofpain/qop_taunt_whip.vmdl_c
queenofpain	models/heroes/queenofpain/queenofpain_legs.vmdl_c
queenofpain	models/heroes/queenofpain/queenofpain_weapon.vmdl_c
queenofpain	models/heroes/queenofpain/shadow_strike.vmdl_c
queenofpain	models/heroes/queenofpain/shoulders.vmdl_c
queenofpain	models/heroes/queenofpain/wings.vmdl_c
rattletrap	models/heroes/rattletrap/rattletrap_armor.vmdl_c
rattletrap	models/heroes/rattletrap/rattletrap_cog.vmdl_c
rattletrap	models/heroes/rattletrap/rattletrap_cog_rubick.vmdl_c
rattletrap	models/heroes/rattletrap/rattletrap_head.vmdl_c
rattletrap	models/heroes/rattletrap/rattletrap_hook.vmdl_c
rattletrap	models/heroes/rattletrap/rattletrap_hookshot.vmdl_c
rattletrap	models/heroes/rattletrap/rattletrap_rocket.vmdl_c
rattletrap	models/heroes/rattletrap/rattletrap_weapon.vmdl_c
razor	models/heroes/razor/razor_armor.vmdl_c
razor	models/heroes/razor/razor_bracers.vmdl_c
razor	models/heroes/razor/razor_head.vmdl_c
razor	models/heroes/razor/razor_robe.vmdl_c
razor	models/heroes/razor/razor_robe_refit.vmdl_c
razor	models/heroes/razor/razor_weapon.vmdl_c
riki	models/heroes/rikimaru/rikimaru__offhand_weapon.vmdl_c
riki	models/heroes/rikimaru/rikimaru_gloves.vmdl_c
riki	models/heroes/rikimaru/rikimaru_head.vmdl_c
riki	models/heroes/rikimaru/rikimaru_shoulder.vmdl_c
riki	models/heroes/rikimaru/rikimaru_tail.vmdl_c
riki	models/heroes/rikimaru/rikimaru_weapon.vmdl_c
ringmaster	models/heroes/ringmaster/ringmaster_armor.vmdl_c
ringmaster	models/heroes/ringmaster/ringmaster_belt.vmdl_c
ringmaster	models/heroes/ringmaster/ringmaster_hands.vmdl_c
ringmaster	models/heroes/ringmaster/ringmaster_head.vmdl_c
ringmaster	models/heroes/ringmaster/ringmaster_weapon.vmdl_c
ringmaster	models/heroes/ringmaster/ringmaster_whip.vmdl_c
rubick	models/heroes/rubick/cape.vmdl_c
rubick	models/heroes/rubick/rubick_head.vmdl_c
rubick	models/heroes/rubick/rubick_staff.vmdl_c
rubick	models/heroes/rubick/rubick_tree.vmdl_c
rubick	models/heroes/rubick/shoulder.vmdl_c
sand_king	models/heroes/sand_king/sand_king_arms.vmdl_c
sand_king	models/heroes/sand_king/sand_king_head.vmdl_c
sand_king	models/heroes/sand_king/sand_king_legs.vmdl_c
sand_king	models/heroes/sand_king/sand_king_shoulder.vmdl_c
sand_king	models/heroes/sand_king/sand_king_tail.vmdl_c
shadow_demon	models/heroes/shadow_demon/shadow_demon_belt.vmdl_c
shadow_demon	models/heroes/shadow_demon/shadow_demon_cape.vmdl_c
shadow_demon	models/heroes/shadow_demon/shadow_demon_chain.vmdl_c
shadow_demon	models/heroes/shadow_demon/shadow_demon_tail.vmdl_c
shadow_shaman	models/heroes/shadowshaman/armarmor.vmdl_c
shadow_shaman	models/heroes/shadowshaman/belt.vmdl_c
shadow_shaman	models/heroes/shadowshaman/head.vmdl_c
shadow_shaman	models/heroes/shadowshaman/helmet.vmdl_c
shadow_shaman	models/heroes/shadowshaman/weapon.vmdl_c
shadow_shaman	models/heroes/shadowshaman/weapon_offhand.vmdl_c
shredder	models/heroes/shredder/shredder_armor.vmdl_c
shredder	models/heroes/shredder/shredder_blade.vmdl_c
shredder	models/heroes/shredder/shredder_body.vmdl_c
shredder	models/heroes/shredder/shredder_chainsaw.vmdl_c
shredder	models/heroes/shredder/shredder_chakram.vmdl_c
shredder	models/heroes/shredder/shredder_driver_hat.vmdl_c
shredder	models/heroes/shredder/shredder_hook.vmdl_c
shredder	models/heroes/shredder/shredder_shoulders.vmdl_c
silencer	models/heroes/silencer/silencer_helmet.vmdl_c
silencer	models/heroes/silencer/silencer_robe.vmdl_c
silencer	models/heroes/silencer/silencer_shoulder.vmdl_c
silencer	models/heroes/silencer/silencer_weapon.vmdl_c
skeleton_king	models/heroes/wraith_king/wraith_frost.vmdl_c
skeleton_king	models/heroes/wraith_king/wraith_king_cape.vmdl_c
skeleton_king	models/heroes/wraith_king/wraith_king_chest.vmdl_c
skeleton_king	models/heroes/wraith_king/wraith_king_gauntlet.vmdl_c
skeleton_king	models/heroes/wraith_king/wraith_king_head.vmdl_c
skeleton_king	models/heroes/wraith_king/wraith_king_prop.vmdl_c
skeleton_king	models/heroes/wraith_king/wraith_king_shoulder.vmdl_c
skeleton_king	models/heroes/wraith_king/wraith_king_weapon.vmdl_c
skywrath_mage	models/heroes/skywrath_mage/arcane_bolt_hawk.vmdl_c
skywrath_mage	models/heroes/skywrath_mage/crownfall_fishing_rod.vmdl_c
skywrath_mage	models/heroes/skywrath_mage/skywrath_mage_belt.vmdl_c
skywrath_mage	models/heroes/skywrath_mage/skywrath_mage_bracers.vmdl_c
skywrath_mage	models/heroes/skywrath_mage/skywrath_mage_head.vmdl_c
skywrath_mage	models/heroes/skywrath_mage/skywrath_mage_shoulders.vmdl_c
skywrath_mage	models/heroes/skywrath_mage/skywrath_mage_staff.vmdl_c
skywrath_mage	models/heroes/skywrath_mage/skywrath_mage_wings.vmdl_c
slardar	models/heroes/slardar/slardar_arms.vmdl_c
slardar	models/heroes/slardar/slardar_back.vmdl_c
slardar	models/heroes/slardar/slardar_weapon.vmdl_c
slark	models/heroes/slark/bracer.vmdl_c
slark	models/heroes/slark/cape.vmdl_c
slark	models/heroes/slark/fish_bait.vmdl_c
slark	models/heroes/slark/hood.vmdl_c
slark	models/heroes/slark/shoulder.vmdl_c
slark	models/heroes/slark/slark_fish_chunks.vmdl_c
slark	models/heroes/slark/weapon.vmdl_c
snapfire	models/heroes/snapfire/snapfire_armor.vmdl_c
snapfire	models/heroes/snapfire/snapfire_armor_crownfall_artillery.vmdl_c
snapfire	models/heroes/snapfire/snapfire_body.vmdl_c
snapfire	models/heroes/snapfire/snapfire_crownfall.vmdl_c
snapfire	models/heroes/snapfire/snapfire_customgame.vmdl_c
snapfire	models/heroes/snapfire/snapfire_hair.vmdl_c
snapfire	models/heroes/snapfire/snapfire_mount.vmdl_c
snapfire	models/heroes/snapfire/snapfire_weapon.vmdl_c
sniper	models/heroes/sniper/bracer.vmdl_c
sniper	models/heroes/sniper/cape.vmdl_c
sniper	models/heroes/sniper/concussive_grenade.vmdl_c
sniper	models/heroes/sniper/headitem.vmdl_c
sniper	models/heroes/sniper/shoulder.vmdl_c
sniper	models/heroes/sniper/weapon.vmdl_c
spectre	models/heroes/spectre/spectre_dress.vmdl_c
spectre	models/heroes/spectre/spectre_hat.vmdl_c
spectre	models/heroes/spectre/spectre_weapon.vmdl_c
spectre	models/heroes/spectre/spectre_wings.vmdl_c
spirit_breaker	models/heroes/spirit_breaker/spirit_breaker_bracers.vmdl_c
spirit_breaker	models/heroes/spirit_breaker/spirit_breaker_head.vmdl_c
spirit_breaker	models/heroes/spirit_breaker/spirit_breaker_horns.vmdl_c
spirit_breaker	models/heroes/spirit_breaker/spirit_breaker_lower_armor.vmdl_c
spirit_breaker	models/heroes/spirit_breaker/spirit_breaker_shoulders.vmdl_c
spirit_breaker	models/heroes/spirit_breaker/spirit_breaker_tail.vmdl_c
spirit_breaker	models/heroes/spirit_breaker/spirit_breaker_weapon.vmdl_c
storm_spirit	models/heroes/storm_spirit/storm_hat.vmdl_c
storm_spirit	models/heroes/storm_spirit/storm_shirt.vmdl_c
storm_spirit	models/heroes/storm_spirit/storm_shoulder.vmdl_c
sven	models/heroes/sven/gauntlet.vmdl_c
sven	models/heroes/sven/sven_belt.vmdl_c
sven	models/heroes/sven/sven_gauntlet.vmdl_c
sven	models/heroes/sven/sven_mask.vmdl_c
sven	models/heroes/sven/sven_shoulder.vmdl_c
sven	models/heroes/sven/sven_sword.vmdl_c
techies	models/heroes/techies/squee_costume.vmdl_c
techies	models/heroes/techies/techies_barrel.vmdl_c
techies	models/heroes/techies/techies_cart.vmdl_c
techies	models/heroes/techies/techies_spleen_costume.vmdl_c
techies	models/heroes/techies/techies_spleen_weapon.vmdl_c
techies	models/heroes/techies/techies_squee_costume.vmdl_c
templar_assassin	models/heroes/lanaya/lanaya_bracers_skirt.vmdl_c
templar_assassin	models/heroes/lanaya/lanaya_cowl_shoulder.vmdl_c
templar_assassin	models/heroes/lanaya/lanaya_hair.vmdl_c
terrorblade	models/heroes/terrorblade/armor.vmdl_c
terrorblade	models/heroes/terrorblade/horns.vmdl_c
terrorblade	models/heroes/terrorblade/weapon.vmdl_c
terrorblade	models/heroes/terrorblade/wings.vmdl_c
tidehunter	models/heroes/tidehunter/tidehunter_anchor.vmdl_c
tidehunter	models/heroes/tidehunter/tidehunter_belt.vmdl_c
tidehunter	models/heroes/tidehunter/tidehunter_bracer.vmdl_c
tidehunter	models/heroes/tidehunter/tidehunter_fish.vmdl_c
tinker	models/heroes/tinker/tinker_body_head.vmdl_c
tinker	models/heroes/tinker/tinker_cape.vmdl_c
tinker	models/heroes/tinker/tinker_helmet.vmdl_c
tinker	models/heroes/tinker/tinker_left_arm.vmdl_c
tinker	models/heroes/tinker/tinker_right_arm.vmdl_c
tinker	models/heroes/tinker/tinker_shoulders.vmdl_c
treant	models/heroes/treant_protector/foliage.vmdl_c
treant	models/heroes/treant_protector/hands.vmdl_c
treant	models/heroes/treant_protector/head.vmdl_c
treant	models/heroes/treant_protector/legs.vmdl_c
treant	models/heroes/treant_protector/treant_crow.vmdl_c
treant	models/heroes/treant_protector/treant_eyes.vmdl_c
treant	models/heroes/treant_protector/treant_ground_root.vmdl_c
treant	models/heroes/treant_protector/treant_growing_vines.vmdl_c
troll_warlord	models/heroes/troll_warlord/troll_warlord_axe_melee_l.vmdl_c
troll_warlord	models/heroes/troll_warlord/troll_warlord_head.vmdl_c
troll_warlord	models/heroes/troll_warlord/troll_warlord_shoulders.vmdl_c
troll_warlord	models/heroes/troll_warlord/troll_warlord_weapons.vmdl_c
tusk	models/heroes/tuskarr/tusk_armor_glove.vmdl_c
tusk	models/heroes/tuskarr/tusk_cowl.vmdl_c
tusk	models/heroes/tuskarr/tusk_hat.vmdl_c
tusk	models/heroes/tuskarr/tusk_horns.vmdl_c
tusk	models/heroes/tuskarr/tusk_weapon.vmdl_c
tusk	models/heroes/tuskarr/tuskarr_prop.vmdl_c
undying	models/heroes/undying/undying_armor.vmdl_c
undying	models/heroes/undying/undying_belt.vmdl_c
undying	models/heroes/undying/undying_helmet.vmdl_c
ursa	models/heroes/ursa/bracers.vmdl_c
ursa	models/heroes/ursa/fur.vmdl_c
ursa	models/heroes/ursa/helmet.vmdl_c
ursa	models/heroes/ursa/skirt.vmdl_c
vengefulspirit	models/heroes/vengeful/vengeful_hair.vmdl_c
vengefulspirit	models/heroes/vengeful/vengeful_lowerbody_refit.vmdl_c
vengefulspirit	models/heroes/vengeful/vengeful_upperbody.vmdl_c
vengefulspirit	models/heroes/vengeful/vengeful_weapon.vmdl_c
venomancer	models/heroes/venomancer/venomancer_arms.vmdl_c
venomancer	models/heroes/venomancer/venomancer_jaw.vmdl_c
venomancer	models/heroes/venomancer/venomancer_shoulder.vmdl_c
venomancer	models/heroes/venomancer/venomancer_snakebite.vmdl_c
venomancer	models/heroes/venomancer/venomancer_tail.vmdl_c
viper	models/heroes/viper/viper_back.vmdl_c
visage	models/heroes/visage/visage_armor.vmdl_c
visage	models/heroes/visage/visage_familiar.vmdl_c
visage	models/heroes/visage/visage_head.vmdl_c
void_spirit	models/heroes/void_spirit/void_spirit_ar.vmdl_c
void_spirit	models/heroes/void_spirit/void_spirit_armor.vmdl_c
void_spirit	models/heroes/void_spirit/void_spirit_belt.vmdl_c
void_spirit	models/heroes/void_spirit/void_spirit_head.vmdl_c
void_spirit	models/heroes/void_spirit/void_spirit_weapon.vmdl_c
warlock	models/heroes/warlock/warlock_bag.vmdl_c
warlock	models/heroes/warlock/warlock_bracers.vmdl_c
warlock	models/heroes/warlock/warlock_cape.vmdl_c
warlock	models/heroes/warlock/warlock_lantern.vmdl_c
warlock	models/heroes/warlock/warlock_robe.vmdl_c
warlock	models/heroes/warlock/warlock_shoulder.vmdl_c
warlock	models/heroes/warlock/warlock_staff.vmdl_c
weaver	models/heroes/weaver/weaver_antlers.vmdl_c
weaver	models/heroes/weaver/weaver_arms.vmdl_c
weaver	models/heroes/weaver/weaver_beetle.vmdl_c
weaver	models/heroes/weaver/weaver_bug.vmdl_c
weaver	models/heroes/weaver/weaver_head.vmdl_c
weaver	models/heroes/weaver/weaver_legs.vmdl_c
windrunner	models/heroes/windrunner/windrunner_bow.vmdl_c
windrunner	models/heroes/windrunner/windrunner_cape.vmdl_c
windrunner	models/heroes/windrunner/windrunner_head_refit.vmdl_c
windrunner	models/heroes/windrunner/windrunner_quiver.vmdl_c
windrunner	models/heroes/windrunner/windrunner_shoulderpads.vmdl_c
winter_wyvern	models/heroes/winterwyvern/winterwvyern_sfm.vmdl_c
winter_wyvern	models/heroes/winterwyvern/winterwyvern_backitem.vmdl_c
winter_wyvern	models/heroes/winterwyvern/winterwyvern_crown.vmdl_c
witch_doctor	models/heroes/witchdoctor/witchdoctor_bag.vmdl_c
witch_doctor	models/heroes/witchdoctor/witchdoctor_belt.vmdl_c
witch_doctor	models/heroes/witchdoctor/witchdoctor_head.vmdl_c
witch_doctor	models/heroes/witchdoctor/witchdoctor_skull.vmdl_c
witch_doctor	models/heroes/witchdoctor/witchdoctor_staff.vmdl_c
zuus	models/heroes/zeus/zeus_belt.vmdl_c
zuus	models/heroes/zeus/zeus_bracers.vmdl_c
zuus	models/heroes/zeus/zeus_hair.vmdl_c
zuus	models/heroes/zeus/zeus_vest.vmdl_c
